time,latitude,longitude,height_msl
2025-09-10 18:23:24.100,39.195076880,-77.257351696,150.5241
2025-09-10 18:23:24.200,39.195077399,-77.257352707,150.6436
2025-09-10 18:23:24.300,39.195078055,-77.257353970,150.6651
2025-09-10 18:23:24.400,39.195078886,-77.257355817,150.6914
2025-09-10 18:23:24.500,39.195079157,-77.257357377,150.7381
2025-09-10 18:23:24.700,39.195079849,-77.257360656,150.7808
2025-09-10 18:23:24.800,39.195080415,-77.257362133,150.8319
2025-09-10 18:23:24.900,39.195080693,-77.257363709,150.8230
2025-09-10 18:23:25.000,39.195081081,-77.257365182,150.8604
2025-09-10 18:23:25.100,39.195081176,-77.257366406,150.8773
2025-09-10 18:23:25.200,39.195081363,-77.257367699,150.8848
2025-09-10 18:23:25.300,39.195081674,-77.257368796,150.8394
2025-09-10 18:23:25.500,39.195083073,-77.257371714,150.8603
2025-09-10 18:23:25.600,39.195083252,-77.257373174,150.8723
2025-09-10 18:23:25.700,39.195083908,-77.257374357,150.8921
2025-09-10 18:23:25.800,39.195084306,-77.257375650,150.9664
2025-09-10 18:23:25.900,39.195084513,-77.257376858,150.9271
2025-09-10 18:23:26.000,39.195085417,-77.257378178,150.9667
2025-09-10 18:23:26.100,39.195085819,-77.257379559,151.0032
2025-09-10 18:23:26.200,39.195086103,-77.257380667,150.9767
2025-09-10 18:23:26.300,39.195086736,-77.257381515,151.0329
2025-09-10 18:23:26.400,39.195086349,-77.257382774,151.0407
2025-09-10 18:23:26.500,39.195087075,-77.257384046,151.0661
2025-09-10 18:23:26.600,39.195087487,-77.257385478,151.0873
2025-09-10 18:23:26.700,39.195088625,-77.257386805,151.1451
2025-09-10 18:23:26.800,39.195089495,-77.257388031,151.1972
2025-09-10 18:23:26.900,39.195090495,-77.257389112,151.1980
2025-09-10 18:23:27.000,39.195090933,-77.257390419,151.2607
2025-09-10 18:23:27.100,39.195091069,-77.257391947,151.2625
2025-09-10 18:23:27.200,39.195091497,-77.257393199,151.2741
2025-09-10 18:23:27.500,39.195092160,-77.257397498,151.3448
2025-09-10 18:23:27.600,39.195092164,-77.257399184,151.2920
2025-09-10 18:23:27.700,39.195092625,-77.257401147,151.3458
2025-09-10 18:23:27.800,39.195092918,-77.257402781,151.3414
2025-09-10 18:23:27.900,39.195092606,-77.257403916,151.2771
2025-09-10 18:23:28.000,39.195092779,-77.257405465,151.2886
2025-09-10 18:23:28.100,39.195092793,-77.257407021,151.2748
2025-09-10 18:23:28.200,39.195093084,-77.257408617,151.2924
2025-09-10 18:23:28.300,39.195093072,-77.257410103,151.3140
2025-09-10 18:23:28.400,39.195093210,-77.257411565,151.3378
2025-09-10 18:23:28.500,39.195092610,-77.257413011,151.3293
2025-09-10 18:23:28.600,39.195092694,-77.257413926,151.2393
2025-09-10 18:23:28.700,39.195092714,-77.257415317,151.2129
2025-09-10 18:23:28.800,39.195092943,-77.257416826,151.2234
2025-09-10 18:23:28.900,39.195093549,-77.257418456,151.2412
2025-09-10 18:23:29.000,39.195093841,-77.257419959,151.2835
2025-09-10 18:23:29.100,39.195094115,-77.257421557,151.3388
2025-09-10 18:23:29.200,39.195094477,-77.257423028,151.3337
2025-09-10 18:23:29.300,39.195094891,-77.257424466,151.3926
2025-09-10 18:23:29.400,39.195094691,-77.257425851,151.3784
2025-09-10 18:23:29.500,39.195094564,-77.257427321,151.3493
2025-09-10 18:23:29.600,39.195094859,-77.257428620,151.3540
2025-09-10 18:23:29.700,39.195094607,-77.257430295,151.4053
2025-09-10 18:23:29.800,39.195093935,-77.257431289,151.2610
2025-09-10 18:23:30.000,39.195093284,-77.257433618,151.2088
2025-09-10 18:23:30.100,39.195093536,-77.257434817,151.2736
2025-09-10 18:23:30.200,39.195093260,-77.257436039,151.2396
2025-09-10 18:23:30.300,39.195092496,-77.257437202,151.2380
2025-09-10 18:23:30.400,39.195091893,-77.257438579,151.2239
2025-09-10 18:23:30.500,39.195091850,-77.257439915,151.2048
2025-09-10 18:23:30.600,39.195091834,-77.257440807,151.2096
2025-09-10 18:23:30.700,39.195091775,-77.257442077,151.2237
2025-09-10 18:23:30.800,39.195091390,-77.257443067,151.1610
2025-09-10 18:23:30.900,39.195092065,-77.257444510,151.1960
2025-09-10 18:23:31.000,39.195091962,-77.257445945,151.2122
2025-09-10 18:23:31.100,39.195092123,-77.257447449,151.1724
2025-09-10 18:23:31.200,39.195092121,-77.257447941,151.0888
2025-09-10 18:23:31.300,39.195091961,-77.257448440,151.0483
2025-09-10 18:23:31.400,39.195091677,-77.257449564,151.0139
2025-09-10 18:23:31.500,39.195091894,-77.257449626,150.9547
2025-09-10 18:23:31.600,39.195091669,-77.257449839,150.8743
2025-09-10 18:23:31.800,39.195091515,-77.257450769,150.7009
2025-09-10 18:23:31.900,39.195091756,-77.257451179,150.6121
2025-09-10 18:23:32.200,39.195092555,-77.257454976,150.6538
2025-09-10 18:23:32.300,39.195091891,-77.257454229,150.3428
2025-09-10 18:23:32.400,39.195091484,-77.257455357,150.4364
2025-09-10 18:23:32.600,39.195090812,-77.257457792,150.3692
2025-09-10 18:23:32.700,39.195090579,-77.257458879,150.3727
2025-09-10 18:23:32.800,39.195090253,-77.257460062,150.3777
2025-09-10 18:23:32.900,39.195090130,-77.257460180,150.2889
2025-09-10 18:23:33.000,39.195089723,-77.257461216,150.2807
2025-09-10 18:23:33.100,39.195089453,-77.257462076,150.2268
2025-09-10 18:23:33.400,39.195088128,-77.257465031,150.2378
2025-09-10 18:23:33.500,39.195087587,-77.257465726,150.1941
2025-09-10 18:23:33.600,39.195087127,-77.257466839,150.1867
2025-09-10 18:23:33.700,39.195086900,-77.257467784,150.1726
2025-09-10 18:23:33.800,39.195086470,-77.257469050,150.2146
2025-09-10 18:23:34.000,39.195084966,-77.257471071,150.1713
2025-09-10 18:23:34.100,39.195084260,-77.257472651,150.1774
2025-09-10 18:23:34.200,39.195083108,-77.257473355,150.1818
2025-09-10 18:23:34.300,39.195082008,-77.257474310,150.1901
2025-09-10 18:23:34.500,39.195079872,-77.257475342,150.2169
2025-09-10 18:23:34.600,39.195078799,-77.257475853,150.2154
2025-09-10 18:23:34.700,39.195077937,-77.257475778,150.2383
2025-09-10 18:23:34.800,39.195076860,-77.257475929,150.1747
2025-09-10 18:23:34.900,39.195075847,-77.257476113,150.2064
2025-09-10 18:23:35.000,39.195074778,-77.257476096,150.1961
2025-09-10 18:23:35.100,39.195073591,-77.257476179,150.1496
2025-09-10 18:23:35.200,39.195072448,-77.257476736,150.2148
2025-09-10 18:23:35.300,39.195070729,-77.257476786,150.1008
2025-09-10 18:23:35.600,39.195067584,-77.257477653,150.0181
2025-09-10 18:23:35.700,39.195066415,-77.257478077,150.0321
2025-09-10 18:23:35.900,39.195064885,-77.257479097,150.0386
2025-09-10 18:23:36.000,39.195064013,-77.257479941,150.0504
2025-09-10 18:23:36.100,39.195063214,-77.257479914,149.9643
2025-09-10 18:23:36.200,39.195062195,-77.257480313,149.9550
2025-09-10 18:23:36.300,39.195060691,-77.257479947,149.8152
2025-09-10 18:23:36.400,39.195059347,-77.257480607,149.8682
2025-09-10 18:23:36.500,39.195058326,-77.257481317,149.8461
2025-09-10 18:23:36.600,39.195057632,-77.257481604,149.8651
2025-09-10 18:23:36.700,39.195056867,-77.257481996,149.8597
2025-09-10 18:23:36.800,39.195056011,-77.257482400,149.8658
2025-09-10 18:23:36.900,39.195054913,-77.257483076,149.8819
2025-09-10 18:23:37.000,39.195054125,-77.257483549,149.9079
2025-09-10 18:23:37.100,39.195053396,-77.257483670,149.8690
2025-09-10 18:23:37.200,39.195052481,-77.257483999,149.8958
2025-09-10 18:23:37.300,39.195051247,-77.257484389,149.8668
2025-09-10 18:23:37.400,39.195049965,-77.257485412,149.9789
2025-09-10 18:23:37.500,39.195048876,-77.257485659,150.0113
