time,latitude,longitude,height_msl
2025-09-10 18:28:39.600,39.195106544,-77.257350476,163.2187
2025-09-10 18:28:39.700,39.195105862,-77.257349943,163.2667
2025-09-10 18:28:39.800,39.195105179,-77.257349556,163.1964
2025-09-10 18:28:39.900,39.195104371,-77.257348624,163.2397
2025-09-10 18:28:40.000,39.195103420,-77.257347596,163.1769
2025-09-10 18:28:40.100,39.195102610,-77.257346873,163.1880
2025-09-10 18:28:40.200,39.195101535,-77.257346317,163.1338
2025-09-10 18:28:40.600,39.195098572,-77.257345675,163.1810
2025-09-10 18:28:40.700,39.195098209,-77.257345582,163.1060
2025-09-10 18:28:40.800,39.195097863,-77.257345461,163.0086
2025-09-10 18:28:40.900,39.195097553,-77.257345482,163.0364
2025-09-10 18:28:41.000,39.195097565,-77.257345363,163.0543
