time,latitude,longitude,height_msl
2025-09-05 16:46:17.300,39.194701137,-77.257692306,158.3457
2025-09-05 16:46:17.400,39.194701080,-77.257692357,158.2947
2025-09-05 16:46:17.500,39.194701199,-77.257692418,158.2993
2025-09-05 16:46:17.600,39.194701188,-77.257692426,158.2841
2025-09-05 16:46:17.700,39.194701259,-77.257692429,158.2867
2025-09-05 16:46:17.800,39.194701367,-77.257692457,158.2760
2025-09-05 16:46:17.900,39.194701320,-77.257692439,158.2852
2025-09-05 16:46:18.000,39.194701353,-77.257692404,158.2792
2025-09-05 16:46:18.150,39.194701339,-77.257692382,158.2909
2025-09-05 16:46:18.250,39.194701371,-77.257692358,158.2828
2025-09-05 16:46:18.350,39.194701440,-77.257692306,158.2941
2025-09-05 16:46:18.450,39.194701537,-77.257692333,158.2898
2025-09-05 16:46:18.550,39.194701510,-77.257692243,158.3012
2025-09-05 16:46:18.650,39.194701530,-77.257692288,158.2783
2025-09-05 16:46:18.750,39.194701597,-77.257692295,158.2834
2025-09-05 16:46:18.850,39.194701579,-77.257692276,158.2860
2025-09-05 16:46:18.950,39.194701570,-77.257692214,158.2821
2025-09-05 16:46:19.050,39.194701453,-77.257691987,158.2736
2025-09-05 16:46:19.150,39.194701259,-77.257691702,158.2611
2025-09-05 16:46:19.250,39.194701094,-77.257691414,158.2399
2025-09-05 16:46:19.350,39.194700897,-77.257690881,158.2352
2025-09-05 16:46:19.450,39.194700638,-77.257690384,158.2381
2025-09-05 16:46:19.550,39.194700615,-77.257690136,158.2258
2025-09-05 16:46:19.650,39.194700574,-77.257690184,158.2243
2025-09-05 16:46:19.750,39.194700526,-77.257690108,158.2293
2025-09-05 16:46:19.850,39.194700451,-77.257689938,158.2308
2025-09-05 16:46:19.950,39.194700362,-77.257689733,158.2356
2025-09-05 16:46:20.050,39.194700360,-77.257689411,158.2257
2025-09-05 16:46:20.150,39.194700402,-77.257688887,158.2390
2025-09-05 16:46:20.250,39.194700248,-77.257688300,158.2433
2025-09-05 16:46:20.350,39.194700338,-77.257687946,158.2331
2025-09-05 16:46:20.450,39.194700213,-77.257687788,158.2298
2025-09-05 16:46:20.550,39.194700192,-77.257687718,158.2381
2025-09-05 16:46:20.650,39.194700257,-77.257687773,158.2308
2025-09-05 16:46:20.750,39.194700273,-77.257687853,158.2352
2025-09-05 16:46:20.850,39.194700300,-77.257687908,158.2356
2025-09-05 16:46:20.950,39.194700301,-77.257687956,158.2347
2025-09-05 16:46:21.050,39.194700274,-77.257687993,158.2307
2025-09-05 16:46:21.150,39.194700257,-77.257688020,158.2313
2025-09-05 16:46:21.250,39.194700231,-77.257688000,158.2310
2025-09-05 16:46:21.350,39.194700235,-77.257687921,158.2319
2025-09-05 16:46:21.450,39.194700178,-77.257687717,158.2266
2025-09-05 16:46:21.550,39.194700177,-77.257687380,158.2373
2025-09-05 16:46:21.650,39.194700186,-77.257686931,158.2448
2025-09-05 16:46:21.750,39.194700201,-77.257686297,158.2333
2025-09-05 16:46:21.850,39.194700206,-77.257685600,158.2469
2025-09-05 16:46:21.950,39.194700343,-77.257685110,158.2553
2025-09-05 16:46:22.050,39.194700185,-77.257685318,158.2546
2025-09-05 16:46:22.200,39.194700024,-77.257685369,158.2417
2025-09-05 16:46:22.300,39.194699898,-77.257685369,158.2271
2025-09-05 16:46:22.400,39.194699789,-77.257685391,158.2180
2025-09-05 16:46:22.500,39.194699663,-77.257685391,158.2103
2025-09-05 16:46:22.600,39.194699543,-77.257685352,158.1910
2025-09-05 16:46:22.700,39.194699489,-77.257685390,158.1880
2025-09-05 16:46:22.800,39.194699409,-77.257685373,158.1765
2025-09-05 16:46:22.900,39.194699370,-77.257685389,158.1733
2025-09-05 16:46:23.000,39.194699265,-77.257685388,158.1574
2025-09-05 16:46:23.100,39.194699158,-77.257685398,158.1451
2025-09-05 16:46:23.200,39.194699081,-77.257685410,158.1395
2025-09-05 16:46:23.300,39.194699014,-77.257685403,158.1270
2025-09-05 16:46:23.400,39.194698924,-77.257685444,158.1263
2025-09-05 16:46:23.500,39.194698837,-77.257685431,158.1052
2025-09-05 16:46:23.600,39.194698739,-77.257685420,158.1061
2025-09-05 16:46:23.700,39.194698594,-77.257685406,158.0791
2025-09-05 16:46:23.800,39.194698525,-77.257685397,158.0782
2025-09-05 16:46:23.900,39.194698460,-77.257685383,158.0677
2025-09-05 16:46:24.000,39.194698286,-77.257685366,158.0438
2025-09-05 16:46:24.100,39.194698155,-77.257685408,158.0350
2025-09-05 16:46:24.200,39.194698005,-77.257685381,158.0171
2025-09-05 16:46:24.300,39.194697879,-77.257685370,158.0060
2025-09-05 16:46:24.400,39.194697755,-77.257685359,157.9846
2025-09-05 16:46:24.500,39.194697652,-77.257685360,157.9705
2025-09-05 16:46:24.600,39.194697529,-77.257685319,157.9608
2025-09-05 16:46:24.700,39.194697426,-77.257685366,157.9466
2025-09-05 16:46:24.800,39.194697272,-77.257685383,157.9330
2025-09-05 16:46:24.900,39.194697161,-77.257685332,157.9202
2025-09-05 16:46:25.000,39.194697053,-77.257685349,157.9043
2025-09-05 16:46:25.100,39.194696915,-77.257685351,157.8969
2025-09-05 16:46:25.200,39.194696816,-77.257685333,157.8817
2025-09-05 16:46:25.300,39.194696692,-77.257685334,157.8737
2025-09-05 16:46:25.400,39.194696594,-77.257685351,157.8648
2025-09-05 16:46:25.500,39.194696453,-77.257685335,157.8513
2025-09-05 16:46:25.600,39.194696358,-77.257685322,157.8423
2025-09-05 16:46:25.700,39.194696269,-77.257685340,157.8301
2025-09-05 16:46:25.800,39.194696181,-77.257685333,157.8203
2025-09-05 16:46:25.900,39.194696121,-77.257685351,157.8176
2025-09-05 16:46:26.000,39.194696050,-77.257685336,157.8082
2025-09-05 16:46:26.100,39.194695956,-77.257685348,157.7993
2025-09-05 16:46:26.200,39.194695879,-77.257685353,157.7947
2025-09-05 16:46:26.300,39.194695828,-77.257685368,157.7914
2025-09-05 16:46:26.400,39.194695750,-77.257685375,157.7879
2025-09-05 16:46:26.500,39.194695690,-77.257685365,157.7801
2025-09-05 16:46:26.600,39.194695620,-77.257685372,157.7757
2025-09-05 16:46:26.700,39.194695579,-77.257685389,157.7750
2025-09-05 16:46:26.800,39.194695522,-77.257685392,157.7724
2025-09-05 16:46:26.900,39.194695466,-77.257685419,157.7703
